Dark Frostscale Breastplate,44437
Dark Iceborne Chestguard,44441
Dark Nerubian Chestpiece,44444
Darkweb Bindings,35640
Dino-Toothed Waistguard,157561
Enticing Sabatons,40755
Freshly Sewn Leggings,157563
Gauntlets of Stuttering Reality,157571
Helm of Cauterization,157570
Helm of Dire Vision,157568
Helmet of Living Flesh,35638
Infection Resistant Legguards,35619
Kurzel's Angst,39649
Kurzel's Rage,39648
Kurzel's Warband,39650
Marbled Bracers,157564
Muradin's Lost Greaves,35637
Nerubian Mantle,157582
Pauldrons of the Great Tide,157572
Protector's Buckler,157583
Robes of Novos,35632
Rod of Aggressive Questioning,157562
Saronite Shiv,41184
Scabrous-Hide Helm,35634
Scytheclaw Boots,35641
Shackles of Dark Whispers,40757
Shoddily Stitched Shoulderguards,157558
Shoulders of the Seducer,40756
Shroud of Temptation,40758
Skadi's Scaled Boots,157560
Skittering Gauntlets,157581
Slag-Stained Legplates,157579
Spark of the Forge,157580
Stable Master's Breeches,35635
Staff of the Great Reptile,35633
Summoner's Stone Gavel,35630
Tangler-Leather Gloves,157565
Tempered Saronite Helm,40673
Tempered Saronite Shoulders,40675
Tharon'ja's Aegis,35636
Troll Butcherer,35618
Vest of the Observant,157566
Deadly Saronite Dirk,41245
Bulge-Concealing Breastplate,37770
Condor-Bone Chestguard,37780
Cracklefire Wristguards,37760
Skullcage of Eternal Terror,37793
Twisted Puzzle-Ring,37822
Abandoned Spear,36609
Adamant Mallet,36497
Arctic War Hammer,36511
Cascading Water Staff,36707
Chilled Warblade,36539
Condor Belt,36035
Condor Bindings,36042
Condor Gloves,36038
Condor Headpiece,36039
Condor Pants,36040
Condor Robe,36037
Condor Sandals,36036
Condor Shoulderpads,36041
Cormorant Bracelets,36266
Cormorant Chain Vest,36261
Cormorant Footwraps,36260
Cormorant Gloves,36262
Cormorant Helm,36263
Cormorant Leggings,36264
Cormorant Mantle,36265
Cormorant Waistband,36259
Craggy Machete,36525
Desecrated Staff,36553
Dyed Taffeta Cape,36413
Engraved Ring,36427
Harnessed Longbow,36623
Horrific Crossbow,36637
Kraken Breastplate,36373
Kraken Epaulets,36377
Kraken Gauntlets,36374
Kraken Girdle,36371
Kraken Greaves,36372
Kraken Helm,36375
Kraken Legplates,36376
Kraken Vambraces,36378
Lidless Orb,36469
Mandible Edge,36483
Muzzled Musket,36651
Pearl Woven Choker,36441
Planate Broadaxe,36595
Plated Bulwark,36455
Pygmy Belt,36147
Pygmy Bindings,36154
Pygmy Boots,36148
Pygmy Gloves,36150
Pygmy Helmet,36151
Pygmy Pants,36152
Pygmy Shoulders,36153
Pygmy Tunic,36149
Reinforced Cobalt Chestpiece,40959
Serene Hammer,36693
Singing Dagger,36679
Six-Fingered Claws,36567
Wasteland Wand,36665
Wolvar Handaxe,36581
Dragon's Teeth,36721
Ahn'kahar Handwraps,127608
Ahn'kahar Handwraps,35607
Battlechest of the Twilight Cult,127638
Battlechest of the Twilight Cult,43279
Besieging Breastplate,44357
Blade of Nadox,127607
Blade of Nadox,35606
Brilliant Saronite Gauntlets,41127
Cloak of the Darkcaster,127637
Cloak of the Darkcaster,43278
Cloak of Tormented Skies,41238
Conferred Pantaloons,44343
Crawler-Emblem Belt,127609
Crawler-Emblem Belt,35608
Dalaran Warden's Legplates,44345
Dark Frostscale Leggings,44436
Dark Iceborne Leggings,44440
Dark Nerubian Leggings,44443
Gloves of the Blood Prince,127612
Gloves of the Blood Prince,35611
Glowworm Cavern Bindings,35615
Glowworm Cavern Bindings,127616
Highlord's Padded Legguards,44671
Ichor-Stained Wraps,44674
Incursion Vestments,44355
Jade Dagger Pendant,42338
Jedoga's Greatring,43277
Jedoga's Greatring,127636
Labyrinthine Legguards,44344
Mammoth-Riding Boots,44673
Mantle of Echoing Bats,127613
Mantle of Echoing Bats,35612
Mark S Boomstick,39688
Noise Machine,40865
Pristine Glowbear Pelt,51958
Pyramid Embossed Belt,35613
Pyramid Embossed Belt,127614
Rock-Giant's Pinky Cover,44675
Saronite Ambusher,41183
Seal-Fur Spaulders,44672
Slasher's Amulet,127611
Slasher's Amulet,35610
Sonic Booster,40767
Spored Tendrils Spaulders,35616
Spored Tendrils Spaulders,127617
Syreian's Leggings,44676
Talisman of Scourge Command,35609
Talisman of Scourge Command,127610
Tattooed Deerskin Leggings,44342
Tempered Saronite Boots,40671
Tempered Saronite Breastplate,40672
Vest of the Assailant,44356
Volazj's Sabatons,127615
Volazj's Sabatons,35614
Agin's Crushing Carapace,37792
Bulwark of the Warchief,38452
Charged Wand of the Cleft,38460
Cloak of the Agile Mind,37797
Cuttlefish Scale Breastplate,44059
Cuttlefish Tooth Ringmail,44060
Darkspear Orb,38458
Draconic Choker of Ferocity,37823
Gnarled Shovelhorn Spaulders,37769
Gnomish Magician's Quill,38464
Hammer of the Alliance Vanguard,38455
Ivory-Reinforced Chestguard,44057
Legplates of Conquest,41190
Lordaeron's Resolve,38463
Nixod's Chain-Threshed Spaulders,37779
Orb of the Eastern Kingdoms,38459
Pigment-Stained Robes,44061
Sawed-Off Hand Cannon,38457
Shield of the Lion-Hearted,38453
Sin'dorei Recurve Bow,38456
Turtle-Minders Robe,44062
Vanguard Soldier's Dagger,38465
Warsong Punisher,38454
Warsong Shanker,38461
Warsong Stormshield,38462
Whalebone Carapace,44058
Whale-Skin Breastplate,44054
Whale-Skin Vest,44055
Acute Shortbow,36622
Arbalest Crossbow,36636
Brass-Bound Cudgel,36496
Chilled Wand,36664
Dire Axe,36580
Domed Buckler,36454
Fleece Cloak,36412
Fracturing Battleaxe,36594
Ghrino Belt,36139
Ghrino Boots,36140
Ghrino Bracers,36146
Ghrino Britches,36144
Ghrino Cover,36143
Ghrino Gloves,36142
Ghrino Pauldrons,36145
Ghrino Vest,36141
Gilded Fangs,36566
Glistening Star,36468
Gold Clasped Chain,36440
Lumbering Bludgeon,36510
Magnataur Bracers,36370
Magnataur Breastplate,36365
Magnataur Gauntlets,36366
Magnataur Girdle,36363
Magnataur Helm,36367
Magnataur Legplates,36368
Magnataur Pauldrons,36369
Magnataur Sabatons,36364
Mammoth Gun,36650
Oracle Belt,36027
Oracle Bracelets,36034
Oracle Circlet,36031
Oracle Gloves,36030
Oracle Leggings,36032
Oracle Mantle,36033
Oracle Robe,36029
Oracle Slippers,36028
Parrying Dagger,36482
Piercing Glaive,36608
Primitive Scimitar,36524
Reinforced Cobalt Legplates,40958
Remedial Mace,36692
Runed Talon,36678
Spiked Greatstaff,36552
Stirrup Ring,36426
Tenacious Vine Staff,36706
Trollish Destroyer,36538
Wolvar Armor,36253
Wolvar Belt,36251
Wolvar Bindings,36258
Wolvar Fists,36254
Wolvar Greaves,36252
Wolvar Helmet,36255
Wolvar Legguards,36256
Wolvar Shoulderguards,36257
Flying Knives,36720
Thori'dal` the Stars' Fury,34334
Apolyon` the Soul-Render,34247
Borderland Paingrips,34341
Cloak of Unforgivable Sin,34241
Coif of Alleria,34333
Cover of Ursol the Wise,34245
Cowl of Gul'dan,34332
Cowl of Light's Purity,34339
Crown of Anasterian,34345
Crux of the Apocalypse,34329
Dark Conjuror's Collar,34340
Duplicitous Guise,34244
Gloves of Tyri's Power,34406
Golden Staff of the Sin'dorei,34337
Hammer of Sanctification,34335
Hand of the Deceiver,34331
Handguards of Defiled Worlds,34344
Handguards of the Dawn,34342
Helm of Arcane Purity,34405
Helm of Burning Righteousness,34243
Sunflare,34336
Tattered Cape of Antonidas,34242
Thalassian Ranger Gauntlets,34343
Aura Focused Gauntlets,35656
Brilliant Saronite Legplates,41126
Charmed Silken Cord,35663
Cobweb Machete,35655
Epaulets of the Faceless Ones,44353
Exquisite Spider-Silk Footwraps,35657
Life-Staff of the Web Lair,35658
Mantle of Thwarted Evil,44350
Mark of the Spider,35666
Savage Cobalt Slicer,41182
Shoulderpads of Abhorrence,44351
Shoulderplates of the Abolished,44352
Signet of Arachnathid Command,35661
Soothing Lichen Wraps,35665
Spinneret Epaulets,35660
Tempered Saronite Belt,40669
Tempered Saronite Legplates,40674
Treads of Aspiring Heights,35659
Unknown Archaeologist's Hammer,35664
Wing Cover Girdle,35662
Artruis' Focus Stone,39475
Belt of Crystalline Tears,37790
Blood-Infused Pendant,39485
Choker of Binding,39483
Cloak of the Deadliest Game,39478
Dragon Slayer's Shortbow,39487
Dragonjaw Mauler,37808
Gaze of the Punishing Construct,40290
Greathelm of the Titan Protectorate,40295
Headguard of Vast Destruction,40292
Helm of the Avenging Protector,40291
Helm of Towering Rage,40293
Hemet's Trophy Gun,39486
Leggings of Violent Exsanguination,37768
Nesingwary Brush Burner,39488
Polished Protodrake Cloak,40353
Rhie-Ay's Clutching Gauntlets,37759
Roc-Feather Longbow,37809
Spiked Collar of Servitude,39484
Zabra's Misplaced Staff,37806
Advanced Flatbow,36621
Aerie Belt,36019
Aerie Boots,36020
Aerie Bracers,36026
Aerie Gloves,36022
Aerie Headpiece,36023
Aerie Pants,36024
Aerie Robe,36021
Aerie Shoulderpads,36025
Aged Watcher's Legwraps,39348
Ancient Wand,36663
Belt of Misconceptions,39432
Belt of Trapped Lightning,39437
Bent Crocolisk Tooth,39480
Binding of Purified Corpses,39363
Binding of the Ancient Keeper,39402
Boots of Dominance,39466
Boreal Woodchopper,36579
Bracers of Prompt Reclamation,39336
Bracers of Rapid Death,39373
Bracers of the Rejuvenated Forest,39376
Brawler's Cape,36411
Bronzed Dome Protector,39503
Bug-Smashing Pauldrons,39450
Chitin-Reinforced Hood,39346
Clear Earthen Scalemail,39433
Cloak of Renewed Hope,39479
Cloak of the Buzzing Swarm,39674
Cloak of the Hardened Tortoise,39675
Cowl of the Purifier,39367
Cracked Nest Stabilizer,39455
Crocscale Moccasins,39374
Dignified Hammer,36691
Drape of the Offered Branch,39672
Dreadsaber Tooth Shoulderpads,39375
Duskweave Boots,41544
Duskweave Shoulders,41550
Dwarven Halberd,36607
Egg-Warming Boots,39383
Embossed Brazen Shield,36453
Faceguard of Flawless Aim,39428
Femur-Shafted Mace,36509
Ferrous Hammer,36495
Field Researcher's Boots,39368
Fingers of Dextrous Decimation,39330
Frostpaw Armor,36357
Frostpaw Belt,36355
Frostpaw Epaulets,36361
Frostpaw Gauntlets,36358
Frostpaw Greaves,36356
Frostpaw Helmet,36359
Frostpaw Legguards,36360
Frostpaw Vambraces,36362
Fur-Grip Broadsword,36537
Geyser Staff,36705
Gloves of the Crackling Storm,39347
Gold Twisted Ring,36425
Greaves of the Titan Protectorate,39440
Handguards of Transient Friendship,39454
Helm of Brutal Slaughter,39448
Helm of the Ancient Horn,39385
Hero's Knuckles,36565
Hood of the Titan Defender,39364
Horned Cobalt Helm,40955
Hydrafang Breeches,39413
Insect-Filtering Faceguard,39436
Keeper's Touch,39444
Leggings of Mending Fronds,39335
Legguards of Guided Travel,39411
Legguards of the Aggressive Emissary,39380
Legplates of the Northern Expedition,39462
Levitating Dagger,36677
Lifegiver's Ward,39464
Lifewarden's Raiment,39365
Lightning Beetle's Cape,39673
Mammoth Bindings,36250
Mammoth Boots,36244
Mammoth Chestpiece,36245
Mammoth Fists,36246
Mammoth Girdle,36243
Mammoth Helm,36247
Mammoth Legwraps,36248
Mammoth Spaulders,36249
Marvelous Crossbow,36635
Muck-Stained Carapace,39461
Nimblefoot Moccasins,39333
Norrington's Burnished Breastplate,39463
Ogre-Crushing Wristguards,39332
Pathfinding Treads,39465
Pauldrons of Resolution,39446
Pauldrons of Swift Replenishment,39429
Pauldrons of the Silent Mist,39451
Preservative-Stained Gauntlets,39459
Ragged Leaf Grips,39378
Reflecting Sphere,36467
Reinforced Cobalt Helm,40957
Rhino-Tail Girdle,39453
Ring of Devoted Promises,39474
Ring of Misinterpreted Gestures,39482
Ritual Greatstaff,36551
Roaming Wristguards,39452
Roc Hunter's Bracer,39445
Rockhandler's Gloves,39438
Scourgebane Treads,39412
Scrap-Hide Spaulders,39323
Seeing-Eye Belt,39442
Serpentine Chain,36439
Shadowmight Ring,43249
Shaved Rhinohorn Chestguard,39431
Signet of the Avenging Heart,39481
Skeleton Smashers,39439
Spaulders of the Runeseeker,39366
Spiked Cobalt Bracers,40954
Spitelinked Bracers,39430
Splattered Zombie Wristguards,39406
Stained Coop Warmer,39337
Static-Dispersing Shoulderpads,39400
Stinger-Proof Chestguard,39387
Stonebound Chestguard,39508
Stoneguard Band,43248
Straw-Lined Leggings,39435
Toenail Belt,39377
Tooth-Marked Girdle,39331
Trapper Knife,36481
Treads of Bound Life,39441
Troll Decollator,36593
Trollish Slicer,36523
Tundra Rifle,36649
Wolverine Armguards,36138
Wolverine Boots,36132
Wolverine Cap,36135
Wolverine Girdle,36131
Wolverine Gloves,36134
Wolverine Jerkin,36133
Wolverine Leggings,36136
Wolverine Shoulderguards,36137
Wristguards of Titanic Vengeance,39449
Zepik's Grounded Legplates,39457
Dorian's Prybar,39490
Hunter's Scout,36719
Amice of the Convoker,34210
Amulet of Flowing Life,34360
Annihilator Holo-Gogs,34847
Bladed Chaos Tunic,34397
Breastplate of Agony's Aversion,34394
Breeches of Natural Aggression,34169
Breeches of Natural Splendor,34384
Brutal Gladiator's Barrier,34986
Brutal Gladiator's Chain Armor,34990
Brutal Gladiator's Chain Gauntlets,34991
Brutal Gladiator's Chain Helm,34992
Brutal Gladiator's Chain Leggings,34993
Brutal Gladiator's Chain Spaulders,34994
Brutal Gladiator's Dragonhide Gloves,34998
Brutal Gladiator's Dragonhide Helm,34999
Brutal Gladiator's Dragonhide Legguards,35000
Brutal Gladiator's Dragonhide Spaulders,35001
Brutal Gladiator's Dragonhide Tunic,35002
Brutal Gladiator's Dreadplate Chestpiece,40440
Brutal Gladiator's Dreadplate Gauntlets,40441
Brutal Gladiator's Dreadplate Helm,40442
Brutal Gladiator's Dreadplate Legguards,40443
Brutal Gladiator's Dreadplate Shoulders,40444
Brutal Gladiator's Dreadweave Gloves,35003
Brutal Gladiator's Dreadweave Hood,35004
Brutal Gladiator's Dreadweave Leggings,35005
Brutal Gladiator's Dreadweave Mantle,35006
Brutal Gladiator's Dreadweave Robe,35007
Brutal Gladiator's Endgame,35008
Brutal Gladiator's Felweave Amice,35009
Brutal Gladiator's Felweave Cowl,35010
Brutal Gladiator's Felweave Handguards,35011
Brutal Gladiator's Felweave Raiment,35012
Brutal Gladiator's Felweave Trousers,35013
Brutal Gladiator's Grimoire,35016
Brutal Gladiator's Kodohide Gloves,35022
Brutal Gladiator's Kodohide Helm,35023
Brutal Gladiator's Kodohide Legguards,35024
Brutal Gladiator's Kodohide Spaulders,35025
Brutal Gladiator's Kodohide Tunic,35026
Brutal Gladiator's Lamellar Chestpiece,35027
Brutal Gladiator's Lamellar Gauntlets,35028
Brutal Gladiator's Lamellar Helm,35029
Brutal Gladiator's Lamellar Legguards,35030
Brutal Gladiator's Lamellar Shoulders,35031
Brutal Gladiator's Leather Gloves,35032
Brutal Gladiator's Leather Helm,35033
Brutal Gladiator's Leather Legguards,35034
Brutal Gladiator's Leather Spaulders,35035
Brutal Gladiator's Leather Tunic,35036
Brutal Gladiator's Linked Armor,35042
Brutal Gladiator's Linked Gauntlets,35043
Brutal Gladiator's Linked Helm,35044
Brutal Gladiator's Linked Leggings,35045
Brutal Gladiator's Linked Spaulders,35046
Brutal Gladiator's Mail Armor,35048
Brutal Gladiator's Mail Gauntlets,35049
Brutal Gladiator's Mail Helm,35050
Brutal Gladiator's Mail Leggings,35051
Brutal Gladiator's Mail Spaulders,35052
Brutal Gladiator's Mooncloth Gloves,35053
Brutal Gladiator's Mooncloth Hood,35054
Brutal Gladiator's Mooncloth Leggings,35055
Brutal Gladiator's Mooncloth Mantle,35056
Brutal Gladiator's Mooncloth Robe,35057
Brutal Gladiator's Ornamented Chestguard,35059
Brutal Gladiator's Ornamented Gloves,35060
Brutal Gladiator's Ornamented Headcover,35061
Brutal Gladiator's Ornamented Legplates,35062
Brutal Gladiator's Ornamented Spaulders,35063
Brutal Gladiator's Plate Chestpiece,35066
Brutal Gladiator's Plate Gauntlets,35067
Brutal Gladiator's Plate Helm,35068
Brutal Gladiator's Plate Legguards,35069
Brutal Gladiator's Plate Shoulders,35070
Brutal Gladiator's Redoubt,35073
Brutal Gladiator's Reprieve,35074
Brutal Gladiator's Ringmail Armor,35077
Brutal Gladiator's Ringmail Gauntlets,35078
Brutal Gladiator's Ringmail Helm,35079
Brutal Gladiator's Ringmail Leggings,35080
Brutal Gladiator's Ringmail Spaulders,35081
Brutal Gladiator's Satin Gloves,35083
Brutal Gladiator's Satin Hood,35084
Brutal Gladiator's Satin Leggings,35085
Brutal Gladiator's Satin Mantle,35086
Brutal Gladiator's Satin Robe,35087
Brutal Gladiator's Scaled Chestpiece,35088
Brutal Gladiator's Scaled Gauntlets,35089
Brutal Gladiator's Scaled Helm,35090
Brutal Gladiator's Scaled Legguards,35091
Brutal Gladiator's Scaled Shoulders,35092
Brutal Gladiator's Shield Wall,35094
Brutal Gladiator's Silk Amice,35096
Brutal Gladiator's Silk Cowl,35097
Brutal Gladiator's Silk Handguards,35098
Brutal Gladiator's Silk Raiment,35099
Brutal Gladiator's Silk Trousers,35100
Brutal Gladiator's Wyrmhide Gloves,35111
Brutal Gladiator's Wyrmhide Helm,35112
Brutal Gladiator's Wyrmhide Legguards,35113
Brutal Gladiator's Wyrmhide Spaulders,35114
Brutal Gladiator's Wyrmhide Tunic,35115
Carapace of Sun and Shadow,34369
Chain Links of the Tumultuous Storm,34186
Cover of Ursoc the Mighty,34403
Crown of Dath'Remar,34400
Demontooth Shoulderpads,34392
Embrace of the Phoenix,34373
Equilibrium Epaulets,34208
Erupting Epaulets,34390
Fel Conqueror Raiments,34232
Felfury Legplates,34180
Felstrength Legplates,34381
Fletcher's Gloves of the Phoenix,34374
Garments of Crashing Shores,34396
Garments of Serene Shores,34229
Gauntlets of the Ancient Frostwolf,34409
Gauntlets of the Soothed Soul,34240
Gloves of Immortal Dusk,34370
Gloves of the Forest Drifter,34408
Guardian's Chain Girdle,35151
Guardian's Chain Sabatons,35136
Guardian's Dragonhide Belt,35152
Guardian's Dragonhide Boots,35137
Guardian's Dreadweave Belt,35153
Guardian's Dreadweave Stalkers,35138
Guardian's Kodohide Belt,35154
Guardian's Kodohide Boots,35139
Guardian's Lamellar Belt,35155
Guardian's Lamellar Greaves,35140
Guardian's Leather Belt,35156
Guardian's Leather Boots,35141
Guardian's Linked Girdle,35157
Guardian's Linked Sabatons,35142
Guardian's Mail Girdle,35158
Guardian's Mail Sabatons,35143
Guardian's Mooncloth Belt,35159
Guardian's Mooncloth Slippers,35144
Guardian's Ornamented Belt,35160
Guardian's Ornamented Greaves,35145
Guardian's Plate Belt,35161
Guardian's Plate Greaves,35146
Guardian's Ringmail Girdle,35162
Guardian's Ringmail Sabatons,35147
Guardian's Scaled Belt,35163
Guardian's Scaled Greaves,35148
Guardian's Silk Belt,35164
Guardian's Silk Footguards,35149
Guardian's Wyrmhide Belt,35165
Guardian's Wyrmhide Boots,35150
Hands of Eternal Light,34367
Hard Khorium Band,34361
Hard Khorium Battlefists,34378
Hard Khorium Battleplate,34377
Hard Khorium Choker,34358
Hard Khorium Goggles,34357
Harness of Carnal Instinct,34211
Helm of Uther's Resolve,34401
Heroic Judicator's Chestguard,34216
Hyper-Magnified Moon Specs,35182
Judicator's Legguards,34382
Justicebringer 3000 Specs,35185
Kilt of Spiritual Reconstruction,34383
Leather Chestguard of the Sun,34371
Leather Gauntlets of the Sun,34372
Leggings of Calamity,34181
Leggings of the Immortal Beast,34385
Leggings of the Immortal Night,34188
Legplates of the Holy Juggernaut,34167
Lightning Etched Specs,34355
Loop of Forged Power,34362
Mantle of the Golden Forest,34194
Mask of the Fury Hunter,34404
Mayhem Projection Goggles,34354
Noble Judicator's Chestguard,34395
Pantaloons of Calming Strife,34170
Pantaloons of Growing Strife,34386
Pauldrons of Berserking,34388
Pauldrons of Perseverance,34192
Pendant of Sunfire,34359
Powerheal 9000 Lens,35181
Primal-Attuned Goggles,35184
Quad Deathblow X44 Goggles,34353
Ring of Flowing Life,34363
Robe of Eternal Light,34365
Robes of Ghostly Hatred,34399
Shadowed Gauntlets of Paroxysm,34234
Shawl of Wonderment,34202
Shoulderpads of Knowledge's Pursuit,34393
Shoulderpads of Vehemence,34195
Shroud of Chieftain Ner'zhul,34402
Spaulders of Devastation,34391
Spaulders of Reclamation,34209
Spaulders of the Thalassian Defender,34389
Spaulders of the Thalassian Savior,34193
Starstalker Legguards,34168
Sunblessed Breastplate,34379
Sunblessed Gauntlets,34380
Sun-Drenched Scale Chestguard,34375
Sun-Drenched Scale Gloves,34376
Sunfire Handwraps,34366
Sunfire Robe,34364
Sunglow Vest,34212
Surestrike Goggles v3.0,34356
Utopian Tunic of Elune,34398
Vicious Hawkstrider Hauberk,34228
Warharness of Reckless Fury,34215
Wonderheal XT68 Shades,35183
Accused Wristguards,44368
Attuned Crystalline Boots,35596
Attuned Crystalline Boots,127569
Band of Glittering Permafrost,127570
Band of Glittering Permafrost,35597
Belt of Draconic Runes,35605
Belt of Draconic Runes,127578
Chiseled Stalagmite Pauldrons,35602
Chiseled Stalagmite Pauldrons,127575
Cleated Ice Boots,35600
Cleated Ice Boots,127573
Cloak of Azure Lights,38223
Cloak of Harsh Winds,38441
Crystalbark's Toenail,44649
Disavowed Bracers,44369
Don Soto's Boots,44359
Drakonid Arm Blade,127574
Drakonid Arm Blade,35601
Egg-Warming Blanket,44668
Expelling Gauntlets,44362
Fumblub's Seat Cushion,44666
Gauntlets of Serpent Scales,35599
Gauntlets of Serpent Scales,127572
Glacier Sharpened Vileblade,127568
Glacier Sharpened Vileblade,35595
Gloves of Banished Infliction,44365
Greaves of the Blue Flight,127576
Greaves of the Blue Flight,35603
Greaves of the Traitor,44361
Honed Cobalt Cleaver,41181
Husk Shard Sabatons,44360
Insulating Bindings,35604
Insulating Bindings,127577
Jade Ring of Slaying,43247
Kilix's Silk Slippers,44358
Mammoth-Hair Crown,44667
Mantle of Keristrasza,38222
Purging Handguards,44363
Rituals of the New Moon,45852
Rituals of the New Moon,45851
Rituals of the New Moon,45853
Rituals of the New Moon,45850
Rituals of the New Moon,45854
Saronite Defender,40670
Saronite Protector,41117
Scorned Bands,44367
Shameful Cuffs,44366
Shroud of Fluid Strikes,38221
Soul-Sealed Belt,44670
Tome of the Lore Keepers,35598
Tome of the Lore Keepers,127571
Twilight Tome,45849
Wand of Shimmering Scales,127579
Wand of Shimmering Scales,35617
Worgen-Scored Shackles,44669
Wraps of Quelled Bane,44364
Brutal Gladiator's Idol of Resolve,35019
Brutal Gladiator's Idol of Steadfastness,35020
Brutal Gladiator's Libram of Fortitude,35039
Brutal Gladiator's Libram of Justice,35040
Brutal Gladiator's Libram of Vengeance,35041
Brutal Gladiator's Totem of Indomitability,35104
Brutal Gladiator's Totem of Survival,35105
Brutal Gladiator's Totem of the Third Wind,35106
Blade-Binding Bulwark,37810
Bloodwood Greatstaff,37804
Bracers of Vengeful Flight,41844
Ceremonial Pike Leggings,43162
Chestguard of Rampaging Fury,41905
Clutch of the Storm Giant,41846
Coldblood Longcloak,113685
Coldwrap Cloak,113683
Dark Rune Lavalliere,113687
Gauntlets of Disembowelment,37789
Girdle of Unerring Flight,37778
Grips of the Giant-Rider,41826
Horns of Electrified Terror,41829
Icecrust Cloak,113684
Ice-Encrusted Gauntlets,113692
Ice-Encrusted Gloves,113691
Icefall Chain Gloves,113694
Icefall Mail Gloves,113693
Intricate Zandalari Tunic,41891
Leggings of Fastidious Decapitation,43160
Legguards of Solemn Revenge,43161
Legplates of the Vengeful Mendicant,43163
Life-Light Pauldrons,41845
Links of the Terrified Deity,41932
Nerubian Prince's Pendant,113686
Obsidian Citadel Necklace,113688
Petrified Ironwood Smasher,37812
Raine's Choker of Combustion,37758
Robe of the Conquered Prophet,41890
Ryft's Deathgaze,37767
Snow-Coated Cloth Gloves,113758
The Fire Extinguisher,41755
Winterfrost Leather Gloves,113690
Winterfrost Leather Knuckledusters,113689
Aged Abomination Tripe,39876
Ancestral Chestplates,39893
Ancestral Gauntlets,39845
Ancestral Girdle,39841
Ancestral War Boots,39847
Badge of the Infiltrator,39811
Band of Misty Mojo,39777
Band of the Bloodletter,39786
Barbed Star,36494
Bat Fur Mitts,39867
Belt of Divine Ancestry,39849
Belt of Service,39864
Belt of the Betrayer,39877
Belt of the Bloodbinder,39825
Blade of Diligence,39806
Blade of Valorous Service,39820
Bloodbinder's Gauntlets,39783
Bloodbinder's Gloves,39794
Bloodbinder's Hood,39797
Bloodbinder's Links,39815
Bloodbinder's Raiment,39781
Bloodbinder's Runestone,39819
Bloodbinder's Shoulderpads,39789
Bloodbinder's Wrist Wraps,39772
Blood-Bond Helm,41758
Bloodletter's Blade,39826
Bloodletter's Boots,39842
Bloodletter's Headgear,39846
Bloodletter's Legplates,39778
Bloodletter's Pants,39856
Bloodletter's Skullcap,39859
Boots of the Altar,39795
Boots of the Great Sacrifice,39796
Boots of the Rescuer,39801
Braided Bat Sinew,39804
Brazen Offender's Helm,39891
Brazen Offender's Shoulderplates,39817
Cameo Ring,36424
Caribou Skin Cloak,36410
Carved Bone Helm,39882
Chestplate of the Altar,39805
Cleaver of Diligence,39824
Cords of Duplicity,39810
Crusader's Greatblade,39802
Crusader's Ripcord,39779
Cumbersome Sledgehammer,36508
Deforester Axe,36592
Double-Agent's Wristwraps,39869
Drape of Duplicity,39870
Drape of the Bloodletter,39858
Duskweave Gloves,41545
Duskweave Robe,41549
Duskweave Wristwraps,41551
Dutybound Mace of Purity,39823
Ebony Dagger,36480
Emancipator's Robes,41760
Embattled Jerkin,39834
Embattled Legwraps,39771
Facetted Orb,36466
Fist of Subtlety,39830
Freedom-Path Treads,41762
Frigid Crossbow,39818
Gauntlets of the Altar,39790
Gauntlets of the Gatherer,39855
Gauntlets of the Great Sacrifice,39803
Gauntlets of the Secret Agent,39866
Gloves of Swift Death,39837
Greenhealer's Gauntlets,39886
Helm of Subtle Whispers,39872
High-Strung Bow,39829
Hive Comb Staff,36704
Horn of Argent Fury,39889
Huntsman's Jerkin,39854
Infiltrator's Shield,39874
Inlaid Greatsword,36536
Jormungar Bracers,36354
Jormungar Breastplate,36349
Jormungar Gauntlets,36350
Jormungar Girdle,36347
Jormungar Helmet,36351
Jormungar Legplates,36352
Jormungar Pauldrons,36353
Jormungar Sabatons,36348
Knife of the Dutybound,39822
Knuckle of Victory,39865
Leggings of the Canny Chief,41763
Leggings of the Ritual,39788
Mantle of Reanimation,39881
Medic's Hood,39816
Muradin Belt,36123
Muradin Bindings,36130
Muradin Boots,36124
Muradin Chestpiece,36125
Muradin Gloves,36126
Muradin Hood,36127
Muradin Pants,36128
Muradin Shoulders,36129
Neckcharm of Mighty Mojo,39793
Neckcharm of the Bloodletter,39848
Pain Repeater,36634
Pantaloons of the Dutybound,39800
Petrified Ghoul Finger,39831
Punisher's Cloak,39828
Purifier's Pantaloons,39890
QR ZD25 Mail Physical Feet2 - PH,39884
QR ZD25 Plate Physical Chest2 - PH,39885
Ravager's Skullcap,39868
Redigested Mail Scraps,39880
Refulgent Staff,36550
Rescuer's Binding,39857
Rescuer's Chestguard,39799
Rescuer's Cloak,39807
Rescuer's Ripcord,39840
Ribbed Helm of Servitude,39851
Ring of Ancestral Protectors,39798
Ritualistic Band of Light,39792
Ritualistic Shield,39844
Ritualistic Shoulderguards,39839
Rugged Polearm,36606
Sandals of Spying,39809
Scored Blade,36522
Shackles of Perpetual Friendship,41759
Shark-Toothed Necklace,36438
Shoulderguards of Subterfuge,39875
Shoveltusk Bindings,36242
Shoveltusk Breastplate,36237
Shoveltusk Gauntlets,36238
Shoveltusk Greaves,36236
Shoveltusk Helmet,36239
Shoveltusk Legguards,36240
Shoveltusk Mantle,36241
Shoveltusk Waistband,36235
